id,Posted at,Screen name,Text
184174192068005888,2012-03-26 07:05:23 +0000,mjkirk,"@headius Hell yea, it was great to meet you too! Hope to see you again soon :)"
184106808691003393,2012-03-26 02:37:38 +0000,mjkirk,@lindsaar enjoy your trip home! :)
183981001117147137,2012-03-25 18:17:43 +0000,mjkirk,India has the coolest people in the world #rubyconfindia
183864198206464001,2012-03-25 10:33:35 +0000,mjkirk,@headius lulz that's awesome I will do that tonight.
183527513866248193,2012-03-24 12:15:43 +0000,mjkirk,Hrm green day played as piano background music is very odd...
183502353830379521,2012-03-24 10:35:45 +0000,mjkirk,"Probably lost a pound of water walking through 100 degree weather here in Pune, India"
183487319259619328,2012-03-24 09:36:00 +0000,mjkirk,@parolkar Liked your talk.  Would love to chat more :)
183357621846294528,2012-03-24 01:00:38 +0000,mjkirk,Time to pivot the paradigm.
183204160609587200,2012-03-23 14:50:51 +0000,mjkirk,damnit. no netflix for india :( http://t.co/ay3gXO2h
182004074324049920,2012-03-20 07:22:07 +0000,mjkirk,@headius see you in Pune :)
179987969279668225,2012-03-14 17:50:50 +0000,mjkirk,RT @srbaker: I'm annoyed today by the fact that in Rails people tend to just pass hashes around instead of real objects. Holy shit this is annoying.
179987720599384064,2012-03-14 17:49:51 +0000,mjkirk,Time to pivot the paradigm
179668523881205760,2012-03-13 20:41:28 +0000,mjkirk,@coreyhaggard I just recently bought 8gb of ram from crucial.  That and an ssd.  Highly reccomend
179646209387020288,2012-03-13 19:12:48 +0000,mjkirk,Holy Diva you're the star of the masquerade
179578128304312320,2012-03-13 14:42:16 +0000,mjkirk,@therealadam @rdio I got to say it was a good day.
178597186223878145,2012-03-10 21:44:22 +0000,mjkirk,Listening to David Bowie narrate Peter and the Wolf.  Really great rendition.
177609630535520256,2012-03-08 04:20:10 +0000,mjkirk,@nilmethod noooooooo
177508585775968257,2012-03-07 21:38:39 +0000,mjkirk,TIL: you can chat to other people inside of a google doc
177158144085073920,2012-03-06 22:26:07 +0000,mjkirk,kanban + pomodoro = ridiculous productivity
175637613552746496,2012-03-02 17:44:04 +0000,mjkirk,When you start assigning hours spent to story points.  You have missed the entire point of story points. #thisisnotagile
175284214030286848,2012-03-01 18:19:47 +0000,mjkirk,Think I actually like Gnome 3 more than Mac OS X for it's design.  Probably in the minority here
174917346325041153,2012-02-29 18:01:59 +0000,mjkirk,I didn't realize that High School Honor Roll was an accomplishment that should be put on your LinkedIn profile.... #wtf
174915002178879490,2012-02-29 17:52:40 +0000,mjkirk,I really hate the words penultimate and antepenultimate probably cause my Game Theory professor used them all the time...
174890561726197760,2012-02-29 16:15:33 +0000,mjkirk,@nilmethod wat?
174617995899969536,2012-02-28 22:12:29 +0000,mjkirk,I find it interesting that even without a TV I still like watching PBS on Netflix.
173074236653580288,2012-02-24 15:58:08 +0000,mjkirk,@headius Very excited to be going to RubyConf India too!  Will have to try the Chiwda while there :)
172394154842783744,2012-02-22 18:55:44 +0000,mjkirk,two prescriptions and two shots in the arm has me prepared to travel to India next month!  Also got the visa sent off! #whee
172133936644890624,2012-02-22 01:41:43 +0000,mjkirk,I just cut a tree down with a farm boss. #likeaboss
170224140802998275,2012-02-16 19:12:52 +0000,mjkirk,"RT @mattmight: ""More data"" does little good unless it becomes ""more information."""
170221106739937281,2012-02-16 19:00:49 +0000,mjkirk,RT @drbrain: Using activesupport in your gem for just one method costs 384K of download for each of your users ☹
168920933489328128,2012-02-13 04:54:23 +0000,mjkirk,"@kpdurand Hey Kyle, doing quite well.  Would love to catch up sometime.  Also really dig OurDeal!"
168013569575755776,2012-02-10 16:48:51 +0000,mjkirk,RT @kpdurand: Doing something just because other people are doing it is a recipe for disaster.
165177279121588224,2012-02-02 20:58:26 +0000,mjkirk,Drivers Licenses in Washington state can have an asterisk in them.  Seriously stop making forms only accept alpha-numeric!!!
164207569106239488,2012-01-31 04:45:09 +0000,mjkirk,oh boy updating arch... this will be fun....
163725896283471872,2012-01-29 20:51:10 +0000,mjkirk,"RT @BentleyGTCSpeed: To influence someone, PICK UP THE PHONE. You'll stand out amidst the email crowd."
162742083596189698,2012-01-27 03:41:50 +0000,mjkirk,"RT @hintjens: Still amazed by the power of engineers to over-design. Complexity is easy, folks, it's simplicity that is hard."
162741891333500930,2012-01-27 03:41:05 +0000,mjkirk,RT @SeattleChamber: Want to win tix to 2/15 Social Media Conference @in_nw? Just RT & be entered! http://t.co/UzY9BkHt (Will draw on 1/27)
162741694201204737,2012-01-27 03:40:18 +0000,mjkirk,RT @pamslim: I don't care if I am cool. I care if I help real people do real things. Takes the pressure off.
162741061226209280,2012-01-27 03:37:47 +0000,mjkirk,"RT @pamslim: If you are feeling stuck or ""blah,"" tune into WHOM you care about serving and WHY they need your help. Always energizes me!"
162736265811341312,2012-01-27 03:18:43 +0000,mjkirk,How do you write sales copy without sounding at least a little scammy?
162413469864427520,2012-01-26 05:56:05 +0000,mjkirk,lol oops looks like downforeveryoneorjustme is over quota. kind of ironic http://t.co/MH7A6wfJ
162192552332759040,2012-01-25 15:18:12 +0000,mjkirk,Am I the only person who edits their e-mails before they send them? Cause I must pass through e-mails 3-5 times before sending.
161987630886699008,2012-01-25 01:43:55 +0000,mjkirk,RT @coderoshi: The inside of your head is not a scalable information system
161889363314229249,2012-01-24 19:13:26 +0000,mjkirk,I guess in python 3.x my earlier tweet would be `python -m http.server`
161808419496525824,2012-01-24 13:51:48 +0000,mjkirk,"@creationix Hey Tim, if I were looking for a good resource on object oriented javascript where would I look?"
161807240888713216,2012-01-24 13:47:07 +0000,mjkirk,`python -m SimpleHTTPServer` this has to be the coolest command ever
161607440683642880,2012-01-24 00:33:11 +0000,mjkirk,"RT @mattmight: The more I use git, the more I realize that everyone enamored with it has a severe case of Stockholm syndrome."
160415009351024640,2012-01-20 17:34:53 +0000,mjkirk,Rails lately has been like a moving target with a troll face on it.... *sigh*
160084850529931265,2012-01-19 19:42:57 +0000,mjkirk,"RT @mattmight: If the solution is eval(), you solved the wrong problem."
159907827895373824,2012-01-19 07:59:31 +0000,mjkirk,I faxed my legislators letting them know I don't approve of SOPA and PIPA.  Fax your legislators now. http://t.co/GEDgUbKJ #SOPA
159490574196547584,2012-01-18 04:21:30 +0000,mjkirk,RT @PandoTicker: Microsoft Hates SOPA With A Blinding Hot Rage http://t.co/aC5Enolu
159466260650930177,2012-01-18 02:44:53 +0000,mjkirk,"RT @srbaker: I haven't yet heard ""We're in the teen social media sector so we don't need tests or quality because our users are idiots."" In time, though."
159463146229207040,2012-01-18 02:32:31 +0000,mjkirk,I don't always check the length of an array but when I do I use lenght
159316626423029762,2012-01-17 16:50:18 +0000,mjkirk,RT @RobotDeathSquad: Have you guys noticed that these companies keep hiring more and more and more devs and produce less and less cool stuff?
158626244349530112,2012-01-15 19:06:58 +0000,mjkirk,Right around 1977 music got pretty weird... (Listening to the Residents and Throbbing Gristle)
157723947817902080,2012-01-13 07:21:34 +0000,mjkirk,"RT @PeterBell: ""Websites are self healing. If the performance is bad enough, people stop using it and then it stops crashing""! @j3  #CodeMash"
157721641340768256,2012-01-13 07:12:24 +0000,mjkirk,"RT @srbaker: Good morning! If tweaking your database config is what you consider a ""solution"" to slow tests, STFU."
157462699020779521,2012-01-12 14:03:27 +0000,mjkirk,"RT @nilmethod: Late push with the @socialvolt dev team. Oh, the startup life. http://t.co/kqSf2XNm"
157202604177367040,2012-01-11 20:49:56 +0000,mjkirk,"RT @BentleyGTCSpeed: Don't tell me you're good, that's easy. Show me, that's impressive."
156515004168933376,2012-01-09 23:17:39 +0000,mjkirk,RT @azanar: Stop using flag arguments in your method signatures. Seriously. Knock it off. Some day the confused person will be yourself.
155750046967660545,2012-01-07 20:37:59 +0000,mjkirk,Went to waffle house today #awesome
155501895887224832,2012-01-07 04:11:55 +0000,mjkirk,"RT @BentleyGTCSpeed: If I need your expertise, how would I find you? How are you visible to prospects?"
155282034481303553,2012-01-06 13:38:16 +0000,mjkirk,RT @ciaoenrico: Only a handful of people in the world can solve this in under 30 seconds http://t.co/mhHWbwq7
154464937652133888,2012-01-04 07:31:25 +0000,mjkirk,Hello Overland Park KS
154399321729671168,2012-01-04 03:10:41 +0000,mjkirk,RT @srbaker: The person who adds the most code to your code base is often the least valuable. Look for the person who deletes the most code.
153224311560343553,2011-12-31 21:21:37 +0000,mjkirk,Clams Casino is probably one of the best producers I've ever listened to.  Perfect for coding to
153194681004597248,2011-12-31 19:23:52 +0000,mjkirk,'Life is about success not perfection' (via @BentleyGTCSpeed)
152966044263251968,2011-12-31 04:15:21 +0000,mjkirk,wtf they made a red dwarf season 9??? that's just messed up
152933286107299841,2011-12-31 02:05:11 +0000,mjkirk,@nilmethod lol I just watched that last night...
152801213056950273,2011-12-30 17:20:22 +0000,mjkirk,"RT @therealadam: The second Death Star was the minimum viable product of orbital super weapons. No shield, working super laser, early customer testing."
152586537958252544,2011-12-30 03:07:20 +0000,mjkirk,RT @ryandotsmith: Constraints belong in the database.
152204611560808449,2011-12-29 01:49:41 +0000,mjkirk,"RT @ashalynd: If the programmers like each other, they play a game called ""pair programming"". And if not, then the game is called ""peer review""."
152099170197577730,2011-12-28 18:50:42 +0000,mjkirk,@coreyhaggard bayesian filter for spam filtering ;)
150639567521849344,2011-12-24 18:10:46 +0000,mjkirk,My Record Wantlist has grown to over 100 :-/ damnit
150492240471535616,2011-12-24 08:25:20 +0000,mjkirk,Just switched @godaddy domains to @namecheap.  Yea better UI and they don't support SOPA. That's awesome WIN
149903373460705280,2011-12-22 17:25:23 +0000,mjkirk,Isn't the Internet Owned by AOL?
149688509710602240,2011-12-22 03:11:36 +0000,mjkirk,Pink Floyd - The Final Cut.  Definitely an underrated album imho
149292998449045504,2011-12-21 00:59:59 +0000,mjkirk,@sophthewiseone disaster command
149219533083787265,2011-12-20 20:08:03 +0000,mjkirk,@coreyhaggard that's epic lol
149122410606637056,2011-12-20 13:42:07 +0000,mjkirk,RT @BentleyGTCSpeed: Why dogs make great consultants IV: They finish everything on their plates.
148840393063149568,2011-12-19 19:01:29 +0000,mjkirk,@avdi I just learned about it from @coreyhaggard This will make my remote work so much easier!
148839531649564672,2011-12-19 18:58:04 +0000,mjkirk,This is fucking awesome http://t.co/B2Y0prSq
148568396806631426,2011-12-19 01:00:40 +0000,mjkirk,Please sign this! SOPA is a catastrophe and should never be put into law. http://t.co/nQyK01xX
148505293075132416,2011-12-18 20:49:55 +0000,mjkirk,Seriously?
147542115042336769,2011-12-16 05:02:36 +0000,mjkirk,@BrotherAli Yea Tom is @myspacetom ;)
147380185346478080,2011-12-15 18:19:09 +0000,mjkirk,Passionfruit Technologist and Raconteur:  New title i'm working up
147107883115495424,2011-12-15 00:17:07 +0000,mjkirk,“@indexzero: A well-written case against #coffeescript :: http://t.co/aaP9kqzu #javascriptftw” Agreed!
146345848282955776,2011-12-12 21:49:03 +0000,mjkirk,A personal appeal from Marilyn Manson (on wikipedia ;) http://t.co/XIw1Qu06
146294968661712896,2011-12-12 18:26:53 +0000,mjkirk,@nilmethod rad cards
146274575045509120,2011-12-12 17:05:50 +0000,mjkirk,TIME FOR SOME FUCKING COFFEE
145894712316919808,2011-12-11 15:56:24 +0000,mjkirk,I always find Penelope Trunk's posts to be full of hot air....  And generalizations like 'Women do better in school than men' CITATION?
145875886921613312,2011-12-11 14:41:36 +0000,mjkirk,To @ebay: You made 490 million dollars in net profits last quarter.  Please get rid of the Ads! kthxbye
145673840264089600,2011-12-11 01:18:44 +0000,mjkirk,What is your esoteric eccentricity?
145666614476541952,2011-12-11 00:50:01 +0000,mjkirk,You know my parents really had good taste in music.  (Listening to Tom Scott - Mondo)
145386509627961346,2011-12-10 06:16:59 +0000,mjkirk,There is a major problem with your code if you use method_missing to connect to rest services.
145190490487259136,2011-12-09 17:18:05 +0000,mjkirk,asl?
144766202286321666,2011-12-08 13:12:06 +0000,mjkirk,4:30am waking up in the morning... gotta think gah what the hell am I doing up so early
144507557845811200,2011-12-07 20:04:21 +0000,mjkirk,get a box http://t.co/Irn9nYd2
144507503672164353,2011-12-07 20:04:08 +0000,mjkirk,Let's touch base http://t.co/NPQtqgmk
143180602177363968,2011-12-04 04:11:30 +0000,mjkirk,Time to pivot my paradigm learnings
142833901314899968,2011-12-03 05:13:50 +0000,mjkirk,@nilmethod that's killer bro
142780451478712320,2011-12-03 01:41:27 +0000,mjkirk,"@therealadam Hey dude, congrats on gowalla getting acquired!"
142604285610434560,2011-12-02 14:01:25 +0000,mjkirk,Damnit I over extracted my coffee beans....
142602654361731072,2011-12-02 13:54:56 +0000,mjkirk,I feel like my dad waking up this early in the morning...
142394003323760640,2011-12-02 00:05:50 +0000,mjkirk,"@nilmethod wtf why are you using HAML, you should use megatron mustache handlebars"
142251674952663040,2011-12-01 14:40:16 +0000,mjkirk,I keep waking up at like 5:30am and wanting to chat with people... Yea normal people sleep this early :)
142250931424198656,2011-12-01 14:37:19 +0000,mjkirk,@nilmethod oh I'm blaming you bro
142242213739495424,2011-12-01 14:02:41 +0000,mjkirk,Thanks to @nilmethod I am going to try the pomodoro technique today :)
142122970532425728,2011-12-01 06:08:51 +0000,mjkirk,Hedge Fund Managers win Powerball?!! Ugh I've heard enough http://t.co/2FHrIuVE back to not reading the news...
142113362988371969,2011-12-01 05:30:40 +0000,mjkirk,TIL about window functions in Postgres :) http://t.co/padsppK4
141901807545880576,2011-11-30 15:30:01 +0000,mjkirk,This is why we don't trade single stocks... damn you $NFLX
141604113006862336,2011-11-29 19:47:06 +0000,mjkirk,RT @ajsharp: rails startup time is the new jvm startup time
141266022312316929,2011-11-28 21:23:38 +0000,mjkirk,Seriously??? This is the worst post params I've ever seen http://t.co/hDCxWPbc (Taleo learn to code)
141264395836731394,2011-11-28 21:17:11 +0000,mjkirk,Taleo: congratulations for the worst web app ever
140848115069628416,2011-11-27 17:43:02 +0000,mjkirk,Laurel and Hardy as sharp dressed men :) http://t.co/0AMq5dpM
140510638563786754,2011-11-26 19:22:01 +0000,mjkirk,My mind is blown http://t.co/yng4efgN This is amazing
137403218224357377,2011-11-18 05:34:14 +0000,mjkirk,Nothing like a little tuvan throat singing to get you to work late into the night
136825251416911872,2011-11-16 15:17:36 +0000,mjkirk,"@nilmethod lulz, I need to follow your footsteps. I'm hell of out of shape :("
136824737824378880,2011-11-16 15:15:34 +0000,mjkirk,OS X with it's monkey patched package managers really bothers me... UGH!!!
136251663844524032,2011-11-15 01:18:22 +0000,mjkirk,Inbox lim x→∞ 1/x
135978401730281472,2011-11-14 07:12:31 +0000,mjkirk,thought for the day: a really good book list for computer science and math would be awesome
135972273256529920,2011-11-14 06:48:10 +0000,mjkirk,@j3 Hi
135547066721116161,2011-11-13 02:38:34 +0000,mjkirk,@nilmethod yup drinking wine out of a ball jar ;) http://t.co/c5zqPnNs
135164460548624384,2011-11-12 01:18:13 +0000,mjkirk,@drnic seriously thanks for writing the blogpost. you're the best speaker i've seen at confs. great advice :)
135157139109974017,2011-11-12 00:49:07 +0000,mjkirk,@drnic at least you didn't call me out in your blogpost :(.  I'll take your advice and bust my ass to make the next speech great
134871258557976576,2011-11-11 05:53:08 +0000,mjkirk,@therealadam lol nice
134360900902719488,2011-11-09 20:05:09 +0000,mjkirk,@nilmethod @acts_as lol JIRA is still better than nothing
133458455079034881,2011-11-07 08:19:09 +0000,mjkirk,@nilmethod Hell yes! Hey hope you feel better :(
133388708509519872,2011-11-07 03:42:01 +0000,mjkirk,@gleicon @lanyrdalert Added the slides to Lanyard http://t.co/dBnytDlN
132912698626281473,2011-11-05 20:10:31 +0000,mjkirk,@djbender @capncavedan support vector machines with JRuby
132912461409034240,2011-11-05 20:09:34 +0000,mjkirk,@kobier wish I could chat but I'm heading out to Denver next :-/
132909237247549440,2011-11-05 19:56:46 +0000,mjkirk,I've got to go to Denver :( I wish I could have stayed longer #rubymidwest @RubyMidwest
132906406243344384,2011-11-05 19:45:31 +0000,mjkirk,@angelaharms wish I could I'm on a plane to Denver :(
132897263134584833,2011-11-05 19:09:11 +0000,mjkirk,@angelaharms thanks for your kind words do you have any advice for me? :)
132896753274990592,2011-11-05 19:07:09 +0000,mjkirk,@LeviRosol good point... Ill just be a math nerd next time!
132896246858915840,2011-11-05 19:05:09 +0000,mjkirk,@bassnode @capncavedan I wish it was longer too :( very hard to distill into 30 minutes
132896090369425408,2011-11-05 19:04:31 +0000,mjkirk,@Capncavedan thanks for your kind words
132896034669080576,2011-11-05 19:04:18 +0000,mjkirk,@kobier to clarify when was I condescending? (didn't mean to be) :(
132895863147212801,2011-11-05 19:03:37 +0000,mjkirk,@bruschill thanks for the advice :) I really appreciate it
132895638097625089,2011-11-05 19:02:43 +0000,mjkirk,@Chairmonkey thanks for the advice :)
132875946918285313,2011-11-05 17:44:29 +0000,mjkirk,@sophthewiseone it's the final countdown
132839002335232000,2011-11-05 15:17:40 +0000,mjkirk,@nilmethod feel better dude
132459262164205569,2011-11-04 14:08:43 +0000,mjkirk,Awesome! I'm at #rubymidwest!!!
132233409673179136,2011-11-03 23:11:16 +0000,mjkirk,@sophthewiseone woot they have cigar bars here! http://t.co/LonnAgpA
132073300393336832,2011-11-03 12:35:03 +0000,mjkirk,"RT @BentleyGTCSpeed: ""Everyone agrees with me!"" Well, maybe you're ALL wrong!"
132073115994963968,2011-11-03 12:34:19 +0000,mjkirk,@sophthewiseone aww I'll see you on Saturday :)
131947697295982592,2011-11-03 04:15:57 +0000,mjkirk,Sonic sure sounds good right about now
131109034626514944,2011-10-31 20:43:24 +0000,mjkirk,RT @avdi: People always talk about how business success is all about taking risks. I'm not sure I believe that.
130047455235538944,2011-10-28 22:25:04 +0000,mjkirk,"@tenderlove from experience, decaf coffee and tai chi helps! :)"
130045617237016576,2011-10-28 22:17:45 +0000,mjkirk,@nilmethod I asked cause you said cowering spaces ;)
130028363468378112,2011-10-28 21:09:12 +0000,mjkirk,@nilmethod coworking spaces?
129705737810214912,2011-10-27 23:47:12 +0000,mjkirk,@JEG2 man I really need to rtfm...  I'll see you there!
129705259537932288,2011-10-27 23:45:18 +0000,mjkirk,"@JEG2 I don't have a ticket, but are you going to #rubymidwest?"
129226862810509313,2011-10-26 16:04:19 +0000,mjkirk,"RT @BentleyGTCSpeed: Stop worrying about expenses and focus on top line growth. If that occurs, all else will be fine."
127767683646242816,2011-10-22 15:26:04 +0000,mjkirk,RT @JEG2: Woah!  RT @ezmobius: holy shit this is amazing!! http://t.co/aetsh3vB
127184234807963648,2011-10-21 00:47:39 +0000,mjkirk,"Remember, you are fine just the way you are."
119834788541640704,2011-09-30 18:03:34 +0000,mjkirk,"RT @chrisguillebeau: If plan A fails, remember you have 25 letters left."
119440498699141120,2011-09-29 15:56:48 +0000,mjkirk,@nilmethod nice punk's not dead photo
119166714020773889,2011-09-28 21:48:53 +0000,mjkirk,How to view someones IP address!! seriously!!! http://t.co/DdDKQxqV (j/k this is full of shit)
117377945806454784,2011-09-23 23:20:57 +0000,mjkirk,"@davidkovsky Awesome, yea i'm always down for hanging out with new folks!"
117365792558948352,2011-09-23 22:32:40 +0000,mjkirk,“@davidkovsky: Looking forward to @RubyMidwest!” Me too!!
117338265870278656,2011-09-23 20:43:17 +0000,mjkirk,@angelinecc ha that show is such garbage lol though definitely better than jersey...
117324057392844800,2011-09-23 19:46:49 +0000,mjkirk,@angelinecc you don't work for wetpaint anymore :-P
117316460476510209,2011-09-23 19:16:38 +0000,mjkirk,@angelinecc whut?
116923626233671680,2011-09-22 17:15:39 +0000,mjkirk,"@therealadam Hey dude, saw the gowalla blog post. Looks awesome!  Congrats on launching an even better gowalla :)"
116893835988176896,2011-09-22 15:17:16 +0000,mjkirk,I like how the guy who used to panhandle in the u district now commutes on the 41.... *sigh*
116636981475278848,2011-09-21 22:16:38 +0000,mjkirk,I'm so old that sitting on the bus next to kids I'm wondering 'why aren't they at school?'
116547893162278913,2011-09-21 16:22:37 +0000,mjkirk,RT @sethladd: polish elevators are zero based indexed.
115807873786855424,2011-09-19 15:22:03 +0000,mjkirk,GREEAT Toastmasters' website is down before our meeting.... wtf
115661884887269376,2011-09-19 05:41:56 +0000,mjkirk,@nilmethod http://t.co/Cpzie7Gb
115643645482377216,2011-09-19 04:29:28 +0000,mjkirk,This mountain album is legit!
115604099789107200,2011-09-19 01:52:19 +0000,mjkirk,No curl on this machine?! wow... that's crap
113634160458989569,2011-09-13 15:24:29 +0000,mjkirk,"“@mattmight: Maybe I should just ask Ph.D. students to give me the ""tl;dr"" instead of the ""thesis statement"" at their proposals.” lol"
113634050295607296,2011-09-13 15:24:03 +0000,mjkirk,Compliant sergeants rarely make great generals - @sethgodin
113496901306949632,2011-09-13 06:19:04 +0000,mjkirk,@sferik @sstephenson yea nvm it was rvm causing issues... *sigh*
113454537469210624,2011-09-13 03:30:44 +0000,mjkirk,Well that was interesting. rbenv totally just took over my zsh and killed off rvm... hostile takeover?
113316958497292288,2011-09-12 18:24:02 +0000,mjkirk,Eating the same breakfast cereal as Stephen King doesn't make you write like Stephen King - @sethgodin
112255029884370945,2011-09-09 20:04:19 +0000,mjkirk,@sophthewiseone love u hope your having fun at the track!
112016039692345345,2011-09-09 04:14:39 +0000,mjkirk,@j3 people are usually surprised that I'm 24 so I know the feeling...
111584484729692160,2011-09-07 23:39:48 +0000,mjkirk,"RT @headius: Bleh...the biggest problem with MRI's C API is that there is no C API...it's just MRI guts out for the world to see. Grown, not designed."
111532463360196608,2011-09-07 20:13:06 +0000,mjkirk,"RT @paraseba: Want to become a better programmer? Read an old paper each month, maybe from '60s to '80s. Understand why we do things the way we do"
111458835335614465,2011-09-07 15:20:31 +0000,mjkirk,RT @BentleyGTCSpeed: Four keys to success: Can You Hear Me Now? http://t.co/Pg9wTjU
111227721790664704,2011-09-07 00:02:10 +0000,mjkirk,@nicksieger github id is hexgnu thx!
111207519891898369,2011-09-06 22:41:53 +0000,mjkirk,"@nicksieger Any are good with me, though I've had most experience with AR JDBC and Warbler :)"
111206994937004032,2011-09-06 22:39:48 +0000,mjkirk,I R VERY SURPRISE. Had a surprise party at work!
111181652964810752,2011-09-06 20:59:06 +0000,mjkirk,@nicksieger @jruby would love to help contribute :)
110771791303163904,2011-09-05 17:50:27 +0000,mjkirk,"If honeybadger was a guard dog, it'd guard against you."
109995226805977088,2011-09-03 14:24:40 +0000,mjkirk,What am I doing today again? (cc @sophthewiseone)
109667160233742336,2011-09-02 16:41:03 +0000,mjkirk,I thought the bank was calling me for something important... Nope it's about utilizing my 'rewards'.... Ugh
109326255136051200,2011-09-01 18:06:25 +0000,mjkirk,@avdi you will have to go to Seattle for good quality beer :-P Colorado is mediocre at best
109300302452228098,2011-09-01 16:23:17 +0000,mjkirk,It's the final countdown
108955444575346688,2011-08-31 17:32:56 +0000,mjkirk,"RT @sophthewiseone: Yes I'm ready for the wedding; no I'm not nervous; and no, the jokes about the divorce rate that men tell to @mjkirk aren't funny. #fb"
108641779250765824,2011-08-30 20:46:33 +0000,mjkirk,"Hibernate refers to many-to-many mapping as ""exotic"" (via @azanar)"
108615243051175937,2011-08-30 19:01:06 +0000,mjkirk,Hate it when IRC chans are just not helpful :(
108592609185902592,2011-08-30 17:31:10 +0000,mjkirk,@therealadam damnit
108588847826345985,2011-08-30 17:16:13 +0000,mjkirk,@therealadam I prefer F half sharp dorian myself ;)
108398869682982912,2011-08-30 04:41:19 +0000,mjkirk,@tenderlove Bike POLO! Gotta love capitol hill :)
108280758996697088,2011-08-29 20:51:59 +0000,mjkirk,This is so evil to do in ruby http://t.co/JvlxFUc
107651751997489152,2011-08-28 03:12:32 +0000,mjkirk,Got a present woot! http://t.co/dit5cQU
107488888276262913,2011-08-27 16:25:22 +0000,mjkirk,Watching Ghost. man this was actually a good movie...
107487800617730048,2011-08-27 16:21:03 +0000,mjkirk,@nilmethod This was after trying to learn C++ as a 12 year old...
107487334655733761,2011-08-27 16:19:12 +0000,mjkirk,@nilmethod I'd say Java is the first language I understood followed by C# then Ruby :(
107307154171633664,2011-08-27 04:23:13 +0000,mjkirk,@nilmethod you guys playing with resque scheduler?
107207899025113088,2011-08-26 21:48:49 +0000,mjkirk,@drbrain Seems very odd you'd be running umask 077 on a personal machine to me...
107206211564351489,2011-08-26 21:42:07 +0000,mjkirk,@drbrain I prefer 0022 myself
106762137749291009,2011-08-25 16:17:31 +0000,mjkirk,@nilmethod minispec?!
106761843590180864,2011-08-25 16:16:21 +0000,mjkirk,@nilmethod minitest!
106524954610253824,2011-08-25 00:35:02 +0000,mjkirk,@avdi @nilmethod why do people insist on tmux and screen when there is connection sharing in ssh?
105530425056825344,2011-08-22 06:43:08 +0000,mjkirk,To all the people who set out of office replies.  Seriously? cmon...
105495910242467840,2011-08-22 04:25:59 +0000,mjkirk,Only on youtube could you get sucked into watching drum line music somehow...
105011674804781056,2011-08-20 20:21:48 +0000,mjkirk,ODesk is really confusing...
105002015247179776,2011-08-20 19:43:25 +0000,mjkirk,Yea thats right I bought a COBOL book.
104963839568781314,2011-08-20 17:11:44 +0000,mjkirk,Everybody at the jiffy lube is looking at this lady's car's oil... Looks hella black and sludgy...  Remember people 3000 miles or 3 months
104369040281182209,2011-08-19 01:48:12 +0000,mjkirk,@azanar I'd say it does if you are building a CRM system and have a Client model ;)
104339474913300480,2011-08-18 23:50:44 +0000,mjkirk,@avdi HaikuOS?
104280567851388929,2011-08-18 19:56:39 +0000,mjkirk,@igrigorik ZOMG I know! ssh sharing is awesome
104279044232720384,2011-08-18 19:50:36 +0000,mjkirk,@headius JRuby should build a debugger :)  let me know if I can help!
103935866837270528,2011-08-17 21:06:56 +0000,mjkirk,@nilmethod ah yes nil would work. yea I see your point though
103931916293648384,2011-08-17 20:51:14 +0000,mjkirk,"@nilmethod Cant you just say something like ""'zomg'*2000;"" without the 0?"
103534260929040384,2011-08-16 18:31:06 +0000,mjkirk,"I'm speaking at Ruby Midwest, in Kansas City http://t.co/3w851OA you should come cc/ @rubymidwest"
103271072014663680,2011-08-16 01:05:16 +0000,mjkirk,OOP or Objectively Opinionated Programming
102984753959026688,2011-08-15 06:07:33 +0000,mjkirk,holy crap lycos.com still exists?
102941759427969024,2011-08-15 03:16:42 +0000,mjkirk,"RT @jaykreps: Startup advice overheard: you have too many hipsters, you won't scale like that. Hire some fat guys who know c++."
101890788392316930,2011-08-12 05:40:31 +0000,mjkirk,@azanar http://t.co/tWjfohh
101686237622042625,2011-08-11 16:07:42 +0000,mjkirk,"@nilmethod We should talk about this at rubymidwest, I've got some ideas and im sure you do too :)"
101682259156938752,2011-08-11 15:51:54 +0000,mjkirk,@nilmethod I agree in that our cs departments are failing teaching how to code novice java/c++
101682087744114690,2011-08-11 15:51:13 +0000,mjkirk,@nilmethod one of the things I've wanted to do is to put together a self study for cs and math.  Something like personalmba.
101681766187810816,2011-08-11 15:49:56 +0000,mjkirk,@nilmethod man.. Ain't that the truth... I didn't learn about testing till years later...
101680910541402113,2011-08-11 15:46:32 +0000,mjkirk,@nilmethod I wouldn't say cs + pure math is a bad thing to pursue.  Highly valuable if you find the right buyer. Though that's the trick...
101678877516111872,2011-08-11 15:38:28 +0000,mjkirk,@nilmethod it's an interesting idea of just buying the books that matter.  I think it makes since if ur motivated.  And cheap relative
101676981782970369,2011-08-11 15:30:56 +0000,mjkirk,@nilmethod in regards to 2 have you seen the personalmba?  Also on 6 I definitely agree!
101675723579854848,2011-08-11 15:25:56 +0000,mjkirk,RT @eeppa: “Code smell” does not equal “wrong”. It means you should take note and re-evaluate whether something IS wrong.
101674982731558912,2011-08-11 15:22:59 +0000,mjkirk,Idk does she? http://t.co/NUao483
101393158776172544,2011-08-10 20:43:07 +0000,mjkirk,@nilmethod Webex sucks. I agree
